ticket_id,created_date,resolved_date,category,priority,sla_target_hours,first_response_hours,resolution_time_hours,sla_breached,status,assigned_team,agent_name,location,channel,customer_satisfaction
INC100884,2025-11-27 11:45:56,2025-11-29 14:38:44,Printer,Low,48,8.65,50.88,True,Resolved,Network Ops,K. Meyer,HQ - Dubai,Self-Service Portal,3
INC100066,2025-11-27 14:19:07,2025-11-27 18:10:43,Software,Medium,24,3.86,3.86,False,Resolved,Systems Admin,J. Kim,HQ - Dubai,Email,5
INC101213,2025-11-27 18:25:28,2025-11-29 22:50:40,Application Support,Low,48,3.04,52.42,True,Resolved,Desktop Support,D. Ahmed,Branch - New York,Phone,2
INC100520,2025-11-27 18:59:11,2025-11-28 19:25:35,Network,Low,48,0.49,24.44,False,Resolved,Systems Admin,I. Rossi,Remote,Self-Service Portal,5
INC102993,2025-11-28 02:00:06,,Software,Medium,24,4.75,10.67,False,Reopened,App Support,H. Osei,HQ - Dubai,Email,
INC101455,2025-11-28 04:25:27,2025-11-28 15:11:39,Access Management,Low,48,1.09,10.77,False,Resolved,Security Team,E. Zhou,Remote,Phone,3
INC100830,2025-11-28 08:19:49,2025-11-28 12:56:25,Hardware,Medium,24,4.61,4.61,False,Resolved,Desktop Support,A. Khan,Remote,Chat,4
INC100202,2025-11-28 10:31:59,2025-11-28 21:11:35,Hardware,Low,48,10.66,10.66,False,Closed,App Support,I. Rossi,HQ - Dubai,Phone,5
INC100046,2025-11-28 11:41:39,2025-11-28 13:52:27,Printer,Critical,4,1.79,2.18,False,Resolved,App Support,A. Khan,Branch - Singapore,Chat,3
INC101668,2025-11-28 13:12:34,2025-11-28 20:17:22,Printer,Medium,24,2.27,7.08,False,Resolved,App Support,I. Rossi,Remote,Self-Service Portal,5
INC102954,2025-11-28 15:47:47,2025-11-29 02:24:59,Network,Low,48,10.62,10.62,False,Reopened,Systems Admin,H. Osei,HQ - Dubai,Walk-in,
INC101641,2025-11-28 21:47:53,2025-12-01 08:29:53,Software,Medium,24,0.45,58.7,True,Resolved,Network Ops,L. Fernandes,Branch - London,Phone,2
INC102256,2025-11-29 00:59:38,2025-11-29 19:27:14,Security Incident,Medium,24,10.38,18.46,False,Reopened,Systems Admin,E. Zhou,HQ - Dubai,Walk-in,
INC101486,2025-11-29 01:05:29,,Access Management,Low,48,21.43,39.01,False,Reopened,Systems Admin,I. Rossi,HQ - Dubai,Self-Service Portal,
INC100035,2025-11-29 03:10:33,2025-11-29 18:44:45,Network,Medium,24,1.94,15.57,False,Resolved,Service Desk L1,C. Novak,Remote,Phone,4
INC101762,2025-11-29 04:19:34,2025-11-29 19:40:34,Access Management,Medium,24,11.67,15.35,False,Resolved,Desktop Support,B. Silva,Branch - Singapore,Email,3
INC100664,2025-11-29 06:49:39,2025-11-29 20:20:51,Email,Low,48,5.69,13.52,False,Closed,Network Ops,D. Ahmed,Remote,Walk-in,5
INC102927,2025-11-29 12:07:17,2025-11-30 21:46:17,Access Management,Low,48,5.87,33.65,False,Resolved,Systems Admin,H. Osei,Branch - New York,Self-Service Portal,4
INC100968,2025-11-29 12:09:21,2025-11-29 15:24:21,Software,Medium,24,3.25,3.25,False,Resolved,Network Ops,I. Rossi,HQ - Dubai,Email,5
INC101605,2025-11-29 17:11:57,2025-11-30 10:41:57,Software,Low,48,0.94,17.5,False,Resolved,App Support,K. Meyer,Branch - Singapore,Self-Service Portal,3
INC101031,2025-11-29 17:31:33,2025-11-29 20:21:21,Network,High,8,2.28,2.83,False,Resolved,App Support,B. Silva,Branch - Singapore,Email,4
INC100626,2025-11-29 22:35:57,2025-11-30 01:04:09,Network,Critical,4,1.32,2.47,False,Closed,App Support,K. Meyer,Branch - London,Phone,5
INC102886,2025-11-29 23:22:05,2025-11-30 20:49:41,Software,Low,48,19.64,21.46,False,Closed,Service Desk L1,A. Khan,Branch - Singapore,Chat,5
INC102415,2025-11-30 02:11:27,2025-11-30 13:35:27,Hardware,Low,48,11.4,11.4,False,Resolved,Desktop Support,G. Petrov,Remote,Self-Service Portal,4
INC101788,2025-11-30 04:28:53,2025-12-02 05:57:05,Hardware,Low,48,4.15,49.47,True,Reopened,Service Desk L1,L. Fernandes,Branch - London,Self-Service Portal,
INC101011,2025-11-30 13:08:36,2025-12-01 03:18:48,Hardware,Low,48,14.17,14.17,False,Resolved,Security Team,J. Kim,HQ - Dubai,Email,5
INC100829,2025-11-30 16:34:44,2025-12-01 08:19:08,Software,High,8,0.2,15.74,True,Resolved,Network Ops,D. Ahmed,Branch - London,Email,3
INC102700,2025-11-30 20:29:10,2025-12-03 12:59:46,Access Management,Low,48,20.81,64.51,True,Resolved,Security Team,L. Fernandes,Branch - Singapore,Chat,5
INC101374,2025-11-30 22:16:04,2025-12-01 10:05:16,Email,Medium,24,9.65,11.82,False,Resolved,Systems Admin,L. Fernandes,Remote,Self-Service Portal,4
INC102778,2025-12-01 02:03:25,2025-12-02 07:58:01,Software,Medium,24,11.23,29.91,True,Resolved,Desktop Support,I. Rossi,Remote,Self-Service Portal,3
INC100631,2025-12-01 08:12:13,2025-12-01 23:36:13,Hardware,Low,48,15.4,15.4,False,Reopened,App Support,B. Silva,HQ - Dubai,Self-Service Portal,
INC100522,2025-12-01 13:24:31,2025-12-01 18:33:31,Security Incident,High,8,2.23,5.15,False,Resolved,Network Ops,C. Novak,Branch - New York,Email,2
INC101059,2025-12-01 15:47:07,2025-12-01 21:44:07,Printer,High,8,0.99,5.95,False,Closed,Desktop Support,A. Khan,HQ - Dubai,Walk-in,5
INC101361,2025-12-02 07:52:07,2025-12-03 08:58:07,Security Incident,Low,48,3.56,25.1,False,Resolved,Network Ops,J. Kim,Remote,Phone,3
INC102073,2025-12-02 13:58:08,2025-12-05 09:40:44,Application Support,Low,48,4.05,67.71,True,Resolved,Security Team,I. Rossi,HQ - Dubai,Chat,3
INC100669,2025-12-02 14:58:09,2025-12-05 23:02:57,Software,Low,48,23.54,80.08,True,Resolved,Security Team,C. Novak,HQ - Dubai,Chat,3
INC102683,2025-12-02 17:49:07,2025-12-03 00:02:19,Hardware,Medium,24,2.78,6.22,False,Reopened,Desktop Support,I. Rossi,Remote,Phone,
INC101535,2025-12-02 21:08:05,2025-12-06 10:00:53,Network,Low,48,22.6,84.88,True,Reopened,Network Ops,L. Fernandes,Branch - London,Self-Service Portal,
INC100290,2025-12-03 00:04:06,2025-12-03 16:52:06,Application Support,Medium,24,10.42,16.8,False,Resolved,Systems Admin,I. Rossi,HQ - Dubai,Self-Service Portal,4
INC101869,2025-12-03 03:14:58,,Printer,High,8,1.33,3.93,False,Reopened,Security Team,K. Meyer,Branch - Singapore,Self-Service Portal,
INC100862,2025-12-03 06:28:01,2025-12-04 07:06:25,Access Management,Low,48,3.88,24.64,False,Resolved,Security Team,D. Ahmed,Remote,Phone,5
INC101932,2025-12-03 08:44:06,,Network,High,8,2.28,2.28,False,Reopened,Service Desk L1,A. Khan,Remote,Phone,
INC101792,2025-12-03 09:10:35,2025-12-03 11:05:47,Network,High,8,1.39,1.92,False,Resolved,App Support,J. Kim,Remote,Walk-in,5
INC100517,2025-12-03 17:38:27,2025-12-03 23:51:39,Access Management,High,8,2.67,6.22,False,Resolved,App Support,J. Kim,Remote,Email,3
INC102875,2025-12-03 20:45:35,2025-12-04 20:25:11,Printer,High,8,3.99,23.66,True,Closed,Desktop Support,D. Ahmed,Branch - London,Chat,3
INC101532,2025-12-04 00:07:20,2025-12-04 21:08:32,Software,High,8,1.2,21.02,True,Resolved,Network Ops,F. Torres,Remote,Email,2
INC101607,2025-12-04 01:33:46,2025-12-04 10:19:22,Hardware,Medium,24,8.76,8.76,False,Closed,Network Ops,G. Petrov,HQ - Dubai,Self-Service Portal,4
INC101417,2025-12-04 01:35:03,2025-12-04 07:39:51,Software,Low,48,6.08,6.08,False,Resolved,Security Team,E. Zhou,Branch - New York,Self-Service Portal,5
INC102588,2025-12-04 02:15:00,2025-12-04 03:06:00,Access Management,Critical,4,0.85,0.85,False,Resolved,Security Team,K. Meyer,Branch - Singapore,Email,3
INC102357,2025-12-04 07:14:03,,Software,High,8,1.06,4.44,False,Reopened,Service Desk L1,H. Osei,HQ - Dubai,Email,
INC101578,2025-12-04 07:37:04,2025-12-05 05:41:16,Network,Medium,24,5.96,22.07,False,Reopened,Desktop Support,D. Ahmed,HQ - Dubai,Email,
INC102373,2025-12-04 12:57:19,2025-12-05 07:45:55,Software,Medium,24,4.66,18.81,False,Resolved,App Support,E. Zhou,HQ - Dubai,Phone,4
INC101589,2025-12-04 14:21:04,2025-12-05 04:45:40,Hardware,Medium,24,7.64,14.41,False,Resolved,Systems Admin,K. Meyer,HQ - Dubai,Email,5
INC102055,2025-12-04 17:06:59,2025-12-05 03:37:35,Access Management,Low,48,0.47,10.51,False,Closed,Security Team,J. Kim,Remote,Chat,5
INC100315,2025-12-04 20:18:10,2025-12-04 22:55:22,Email,High,8,2.62,2.62,False,Resolved,Security Team,K. Meyer,Branch - New York,Email,5
INC100216,2025-12-04 21:14:03,2025-12-04 23:36:51,Network,High,8,1.76,2.38,False,Resolved,Security Team,C. Novak,Remote,Self-Service Portal,5
INC101090,2025-12-04 23:14:12,2025-12-06 06:59:12,Software,Medium,24,4.51,31.75,True,Resolved,Desktop Support,C. Novak,Branch - New York,Self-Service Portal,3
INC100010,2025-12-05 02:05:11,2025-12-05 08:52:35,Software,High,8,0.35,6.79,False,Closed,Network Ops,F. Torres,HQ - Dubai,Self-Service Portal,4
INC101632,2025-12-05 03:59:58,2025-12-06 15:37:10,Printer,Low,48,16.68,35.62,False,Resolved,Network Ops,L. Fernandes,HQ - Dubai,Phone,4
INC102285,2025-12-05 05:02:59,2025-12-05 12:50:23,Email,Medium,24,3.92,7.79,False,Resolved,Network Ops,K. Meyer,Branch - London,Self-Service Portal,5
INC102125,2025-12-05 06:03:19,2025-12-08 03:44:07,Software,Low,48,3.86,69.68,True,Reopened,App Support,C. Novak,HQ - Dubai,Chat,
INC101756,2025-12-05 06:57:46,2025-12-05 22:33:10,Software,Low,48,6.68,15.59,False,Resolved,Desktop Support,L. Fernandes,Remote,Email,5
INC101643,2025-12-05 07:10:10,2025-12-05 17:56:22,Software,Low,48,10.03,10.77,False,Resolved,Service Desk L1,G. Petrov,Remote,Email,5
INC100761,2025-12-05 07:23:04,2025-12-05 18:58:28,Software,Low,48,11.59,11.59,False,Resolved,Systems Admin,B. Silva,HQ - Dubai,Chat,3
INC101941,2025-12-05 12:08:26,2025-12-06 03:49:14,Software,Low,48,15.47,15.68,False,Resolved,Desktop Support,J. Kim,Branch - New York,Self-Service Portal,5
INC101157,2025-12-05 12:31:58,2025-12-06 16:21:46,Application Support,Low,48,4.95,27.83,False,Reopened,Desktop Support,B. Silva,Remote,Self-Service Portal,
INC101775,2025-12-05 13:20:36,2025-12-07 15:53:00,Security Incident,Medium,24,0.21,50.54,True,Resolved,App Support,J. Kim,Remote,Phone,3
INC102097,2025-12-05 14:00:34,2025-12-05 16:16:46,Printer,High,8,0.16,2.27,False,Resolved,App Support,C. Novak,Branch - Singapore,Email,3
INC102093,2025-12-05 14:14:41,2025-12-06 12:14:05,Security Incident,Medium,24,3.73,21.99,False,Resolved,Desktop Support,I. Rossi,Branch - New York,Phone,5
INC102216,2025-12-05 16:51:28,2025-12-07 20:13:04,Hardware,Medium,24,10.83,51.36,True,Resolved,App Support,D. Ahmed,Branch - New York,Email,3
INC100773,2025-12-05 16:58:46,2025-12-06 10:53:22,Application Support,Medium,24,0.78,17.91,False,Resolved,Network Ops,G. Petrov,HQ - Dubai,Self-Service Portal,5
INC101285,2025-12-06 06:38:47,2025-12-08 10:35:47,Software,Medium,24,10.95,51.95,True,Resolved,Security Team,I. Rossi,HQ - Dubai,Walk-in,2
INC101955,2025-12-06 09:40:58,2025-12-10 13:27:10,Security Incident,Low,48,14.05,99.77,True,Reopened,Network Ops,K. Meyer,Remote,Email,
INC100788,2025-12-06 10:10:59,2025-12-07 00:48:47,Network,High,8,2.15,14.63,True,Resolved,Systems Admin,G. Petrov,Remote,Self-Service Portal,3
INC102149,2025-12-06 11:56:33,2025-12-07 06:13:21,Hardware,High,8,1.66,18.28,True,Closed,Desktop Support,K. Meyer,HQ - Dubai,Walk-in,3
INC100312,2025-12-06 13:42:29,2025-12-07 04:05:53,Hardware,Low,48,14.39,14.39,False,Resolved,Security Team,H. Osei,Remote,Chat,4
INC102171,2025-12-06 14:34:08,2025-12-06 19:31:08,Email,Critical,4,1.41,4.95,True,Reopened,Systems Admin,J. Kim,HQ - Dubai,Email,
INC100781,2025-12-06 21:06:54,2025-12-07 06:01:30,Network,Low,48,7.26,8.91,False,Resolved,App Support,L. Fernandes,HQ - Dubai,Phone,5
INC101061,2025-12-06 21:31:17,2025-12-08 18:00:05,Security Incident,Low,48,3.76,44.48,False,Closed,App Support,H. Osei,Branch - Singapore,Self-Service Portal,4
INC102703,2025-12-06 22:57:23,2025-12-07 05:49:35,Application Support,High,8,0.64,6.87,False,Resolved,Network Ops,E. Zhou,HQ - Dubai,Phone,4
INC101744,2025-12-07 05:34:42,2025-12-07 11:40:42,Software,Medium,24,6.1,6.1,False,Resolved,Desktop Support,A. Khan,Remote,Email,5
INC102859,2025-12-07 12:01:50,2025-12-09 04:16:50,Network,Medium,24,7.7,40.25,True,Closed,App Support,H. Osei,Branch - London,Phone,4
INC100746,2025-12-07 12:40:04,2025-12-08 01:52:04,Access Management,High,8,1.69,13.2,True,Resolved,Security Team,A. Khan,Branch - Singapore,Phone,1
INC100808,2025-12-07 16:16:28,2025-12-09 12:20:40,Network,Low,48,20.83,44.07,False,Closed,App Support,D. Ahmed,Remote,Email,4
INC102814,2025-12-07 17:48:21,2025-12-08 14:02:09,Hardware,Medium,24,6.18,20.23,False,Resolved,Desktop Support,F. Torres,Remote,Walk-in,5
INC102894,2025-12-07 19:34:53,2025-12-08 00:43:53,Software,High,8,0.54,5.15,False,Resolved,Network Ops,J. Kim,Branch - New York,Email,4
INC102748,2025-12-07 23:45:04,2025-12-08 06:25:52,Security Incident,Medium,24,6.68,6.68,False,Resolved,Network Ops,G. Petrov,HQ - Dubai,Email,4
INC100301,2025-12-08 01:03:29,2025-12-08 14:33:29,Software,Low,48,3.04,13.5,False,Resolved,Systems Admin,I. Rossi,Remote,Email,4
INC100695,2025-12-08 01:51:08,2025-12-09 18:39:08,Network,Medium,24,3.27,40.8,True,Resolved,Security Team,G. Petrov,Branch - Singapore,Phone,3
INC102580,2025-12-08 15:25:23,2025-12-08 23:46:23,Network,High,8,0.34,8.35,True,Resolved,Systems Admin,H. Osei,Remote,Walk-in,1
INC102756,2025-12-08 15:29:44,2025-12-08 16:22:32,Application Support,High,8,0.88,0.88,False,Resolved,Systems Admin,L. Fernandes,Branch - London,Email,3
INC102430,2025-12-08 20:30:04,2025-12-09 00:23:28,Printer,High,8,1.66,3.89,False,Reopened,Systems Admin,K. Meyer,HQ - Dubai,Phone,
INC101257,2025-12-08 23:35:38,,Network,High,8,1.57,7.41,False,Reopened,Systems Admin,K. Meyer,Branch - Singapore,Phone,
INC100563,2025-12-09 00:12:15,2025-12-10 04:41:03,Network,Medium,24,1.31,28.48,True,Closed,Security Team,A. Khan,Branch - Singapore,Self-Service Portal,3
INC102997,2025-12-09 01:20:38,2025-12-09 10:54:50,Network,Medium,24,2.23,9.57,False,Resolved,Network Ops,H. Osei,Branch - London,Chat,4
INC100217,2025-12-09 03:12:43,2025-12-12 16:41:31,Access Management,Low,48,20.56,85.48,True,Reopened,Network Ops,D. Ahmed,Remote,Self-Service Portal,
INC102977,2025-12-09 04:44:56,2025-12-11 01:18:32,Software,Low,48,1.32,44.56,False,Closed,Network Ops,F. Torres,Branch - Singapore,Self-Service Portal,5
INC102673,2025-12-09 07:56:53,2025-12-11 23:28:41,Network,Low,48,5.04,63.53,True,Resolved,App Support,I. Rossi,Branch - London,Chat,5
INC102009,2025-12-09 17:05:23,2025-12-10 02:31:47,Security Incident,Critical,4,1.84,9.44,True,Reopened,Network Ops,B. Silva,Branch - New York,Walk-in,
INC100142,2025-12-10 03:52:06,2025-12-10 09:26:54,Printer,High,8,1.17,5.58,False,Resolved,App Support,D. Ahmed,Branch - London,Self-Service Portal,3
INC101563,2025-12-10 06:30:40,2025-12-12 04:39:40,Hardware,Low,48,8.69,46.15,False,Closed,Service Desk L1,I. Rossi,Remote,Phone,4
INC101685,2025-12-10 11:37:23,2025-12-11 02:15:11,Hardware,Medium,24,8.84,14.63,False,Resolved,Network Ops,K. Meyer,HQ - Dubai,Self-Service Portal,5
INC100691,2025-12-10 15:42:01,2025-12-11 09:08:25,Application Support,Medium,24,6.35,17.44,False,Resolved,App Support,D. Ahmed,HQ - Dubai,Self-Service Portal,5
INC101393,2025-12-10 16:46:52,2025-12-10 18:20:28,Access Management,High,8,1.56,1.56,False,Resolved,Security Team,H. Osei,HQ - Dubai,Self-Service Portal,4
INC101002,2025-12-10 18:48:34,2025-12-10 23:33:34,Application Support,Critical,4,1.38,4.75,True,Resolved,App Support,K. Meyer,Remote,Phone,4
INC102349,2025-12-10 20:10:25,2025-12-10 23:38:37,Printer,Medium,24,3.47,3.47,False,Resolved,App Support,I. Rossi,Branch - London,Self-Service Portal,5
INC102667,2025-12-10 21:43:47,,Application Support,High,8,2.69,2.86,False,Reopened,Desktop Support,H. Osei,HQ - Dubai,Email,
INC102812,2025-12-10 23:13:38,2025-12-11 11:14:14,Email,Medium,24,5.72,12.01,False,Resolved,Security Team,A. Khan,Remote,Self-Service Portal,5
INC100628,2025-12-11 23:54:44,2025-12-13 04:49:20,Hardware,Low,48,2.82,28.91,False,Resolved,Network Ops,I. Rossi,Remote,Phone,5
INC101667,2025-12-12 03:56:20,2025-12-12 05:05:20,Email,High,8,1.15,1.15,False,Resolved,Network Ops,B. Silva,Branch - Singapore,Self-Service Portal,4
INC100769,2025-12-12 05:04:40,2025-12-13 12:50:16,Access Management,Low,48,16.2,31.76,False,Resolved,Desktop Support,H. Osei,HQ - Dubai,Self-Service Portal,4
INC100330,2025-12-12 08:07:03,2025-12-12 11:02:51,Software,Medium,24,2.93,2.93,False,Closed,Service Desk L1,C. Novak,Branch - Singapore,Chat,5
INC100407,2025-12-12 08:56:15,2025-12-12 18:59:51,Hardware,Low,48,7.61,10.06,False,Resolved,Network Ops,I. Rossi,HQ - Dubai,Self-Service Portal,5
INC102264,2025-12-12 10:03:38,2025-12-12 13:07:50,Software,High,8,1.47,3.07,False,Resolved,Service Desk L1,H. Osei,HQ - Dubai,Walk-in,4
INC102741,2025-12-12 11:08:59,2025-12-13 04:47:23,Hardware,Low,48,14.27,17.64,False,Resolved,Desktop Support,C. Novak,HQ - Dubai,Email,3
INC100239,2025-12-12 14:12:54,2025-12-14 05:21:54,Access Management,Medium,24,7.52,39.15,True,Resolved,Security Team,F. Torres,Remote,Email,4
INC101367,2025-12-12 23:27:03,2025-12-14 02:18:39,Hardware,Low,48,19.33,26.86,False,Reopened,Service Desk L1,E. Zhou,Branch - Singapore,Self-Service Portal,
INC100720,2025-12-13 00:22:34,2025-12-15 09:00:22,Email,Low,48,9.81,56.63,True,Resolved,Systems Admin,K. Meyer,HQ - Dubai,Walk-in,4
INC101718,2025-12-13 01:16:52,2025-12-13 04:55:52,Hardware,High,8,1.35,3.65,False,Resolved,App Support,G. Petrov,Branch - Singapore,Phone,5
INC101992,2025-12-13 01:46:27,2025-12-13 20:39:15,Hardware,Medium,24,11.87,18.88,False,Resolved,App Support,B. Silva,Branch - New York,Self-Service Portal,5
INC102316,2025-12-13 10:48:37,2025-12-14 08:29:25,Software,Medium,24,10.21,21.68,False,Closed,Security Team,L. Fernandes,HQ - Dubai,Walk-in,5
INC100960,2025-12-13 10:57:03,2025-12-13 13:04:15,Access Management,High,8,0.35,2.12,False,Closed,Desktop Support,E. Zhou,HQ - Dubai,Walk-in,5
INC102407,2025-12-13 16:28:34,2025-12-19 03:15:22,Software,Low,48,9.78,130.78,True,Resolved,Security Team,A. Khan,HQ - Dubai,Phone,3
INC101346,2025-12-13 20:25:40,2025-12-15 16:49:40,Email,Medium,24,8.06,44.4,True,Resolved,Network Ops,C. Novak,HQ - Dubai,Self-Service Portal,4
INC100901,2025-12-13 22:36:18,2025-12-16 13:47:42,Access Management,Low,48,5.96,63.19,True,Resolved,Service Desk L1,F. Torres,Branch - Singapore,Email,4
INC102596,2025-12-14 00:32:13,2025-12-14 02:43:01,Access Management,Low,48,2.18,2.18,False,Closed,Systems Admin,J. Kim,Remote,Email,3
INC102913,2025-12-14 03:13:07,2025-12-14 04:39:31,Software,Medium,24,1.44,1.44,False,Resolved,Network Ops,J. Kim,Remote,Walk-in,4
INC100038,2025-12-14 07:37:51,2025-12-17 00:30:39,Hardware,Low,48,17.17,64.88,True,Reopened,App Support,F. Torres,Branch - New York,Email,
INC101214,2025-12-14 10:38:04,2025-12-16 02:03:16,Network,Medium,24,9.8,39.42,True,Resolved,Security Team,H. Osei,Remote,Self-Service Portal,5
INC100510,2025-12-14 12:03:24,2025-12-15 01:58:00,Network,Medium,24,4.34,13.91,False,Resolved,Service Desk L1,D. Ahmed,Branch - Singapore,Self-Service Portal,5
INC102198,2025-12-14 15:59:38,2025-12-15 13:13:26,Software,Low,48,20.95,21.23,False,Reopened,Systems Admin,L. Fernandes,Branch - New York,Self-Service Portal,
INC101104,2025-12-14 16:21:42,2025-12-14 18:36:42,Printer,Critical,4,1.86,2.25,False,Closed,Security Team,A. Khan,HQ - Dubai,Email,5
INC102889,2025-12-14 22:07:44,2025-12-15 04:29:56,Software,High,8,2.68,6.37,False,Resolved,Systems Admin,I. Rossi,Remote,Email,5
INC101022,2025-12-14 22:17:11,2025-12-15 20:45:23,Application Support,Low,48,15.9,22.47,False,Resolved,Network Ops,G. Petrov,HQ - Dubai,Self-Service Portal,4
INC102106,2025-12-15 02:13:28,2025-12-15 14:53:04,Email,Medium,24,9.0,12.66,False,Resolved,Systems Admin,K. Meyer,Branch - New York,Self-Service Portal,3
INC102597,2025-12-15 05:07:03,2025-12-15 08:08:15,Software,High,8,3.02,3.02,False,Resolved,Service Desk L1,A. Khan,Branch - Singapore,Email,5
INC102483,2025-12-15 06:13:45,2025-12-17 01:01:45,Hardware,Low,48,15.33,42.8,False,Resolved,Systems Admin,K. Meyer,Remote,Email,1
INC100441,2025-12-15 06:20:31,2025-12-15 11:51:43,Application Support,Low,48,5.52,5.52,False,Closed,Systems Admin,L. Fernandes,Branch - London,Self-Service Portal,4
INC101516,2025-12-15 09:32:34,2025-12-17 11:20:34,Software,Low,48,2.16,49.8,True,Resolved,Desktop Support,H. Osei,Remote,Phone,3
INC102600,2025-12-15 15:15:13,2025-12-15 19:08:01,Application Support,High,8,0.48,3.88,False,Resolved,Network Ops,K. Meyer,Branch - Singapore,Self-Service Portal,4
INC102979,2025-12-15 17:47:56,2025-12-16 04:30:32,Software,Medium,24,0.77,10.71,False,Resolved,Desktop Support,E. Zhou,HQ - Dubai,Self-Service Portal,4
INC100081,2025-12-16 03:26:57,2025-12-16 12:47:21,Hardware,Medium,24,9.34,9.34,False,Resolved,App Support,D. Ahmed,Remote,Phone,3
INC101004,2025-12-16 04:35:34,,Network,High,8,0.69,18.01,True,Reopened,Security Team,A. Khan,HQ - Dubai,Phone,
INC101499,2025-12-16 05:37:46,2025-12-17 17:18:34,Software,Low,48,3.2,35.68,False,Resolved,Network Ops,B. Silva,Remote,Email,3
INC100697,2025-12-16 08:44:14,2025-12-16 12:59:14,Network,Critical,4,0.66,4.25,True,Resolved,Service Desk L1,B. Silva,Branch - Singapore,Phone,4
INC102452,2025-12-16 14:03:40,2025-12-17 15:27:04,Network,Low,48,7.88,25.39,False,Closed,Security Team,E. Zhou,HQ - Dubai,Chat,5
INC101432,2025-12-16 16:33:36,2025-12-16 19:03:36,Software,High,8,0.53,2.5,False,Closed,App Support,K. Meyer,Remote,Email,4
INC101191,2025-12-16 16:40:27,2025-12-17 03:35:39,Access Management,Low,48,10.92,10.92,False,Resolved,Security Team,A. Khan,HQ - Dubai,Self-Service Portal,3
INC101038,2025-12-16 18:35:23,2025-12-17 02:09:35,Security Incident,High,8,2.31,7.57,False,Resolved,Network Ops,L. Fernandes,Remote,Self-Service Portal,5
